date,expiry,dte,spot_at_entry,ce_entry,pe_entry,combined_premium,ce_exit,pe_exit,ce_sl_hit,pe_sl_hit,ce_pnl,pe_pnl,total_pnl,exit_reason,ce_trailing_activated,pe_trailing_activated,ce_exit_sl_type,pe_exit_sl_type,entry_time,ce_exit_time,pe_exit_time,trade_number,_last_exit_ts
2024-03-28,2024-04-02,3,22224.25,72.0,30.0,102.0,93.6,39.0,True,True,-1404.0,-585.0,-1989.0,both_sl_hit,False,False,fixed,fixed,09:40,2024-03-28 12:37:00+05:30,2024-03-28 09:41:00+05:30,1,2024-03-28 12:37:00+05:30
2024-03-28,2024-04-02,3,22416.8,60.85,20.85,81.7,15.25,27.11,False,True,2964.0,-406.58,2557.42,winner_booking_ce_25pct,False,False,fixed,fixed,09:40,2024-03-28 14:47:00+05:30,2024-03-28 13:36:00+05:30,2,2024-03-28 14:47:00+05:30
2024-04-01,2024-04-02,1,22503.9,139.3,121.15,260.45,133.4,83.75,False,False,383.5,2431.0,2814.5,hard_exit,False,False,fixed,fixed,09:30,2024-04-01 15:15:00+05:30,2024-04-01 15:15:00+05:30,1,2024-04-01 15:15:00+05:30
2024-04-02,2024-04-02,0,22454.6,103.35,103.5,206.85,90.4,82.4,False,False,841.75,1371.5,2213.25,hard_exit,False,False,fixed,fixed,09:30,2024-04-02 15:15:00+05:30,2024-04-02 15:15:00+05:30,1,2024-04-02 15:15:00+05:30
2024-04-03,2024-04-09,4,22374.45,71.35,78.95,150.3,48.5,102.64,False,True,1485.25,-1539.52,-54.28,hard_exit,False,False,fixed,fixed,09:45,2024-04-03 15:15:00+05:30,2024-04-03 09:51:00+05:30,1,2024-04-03 15:15:00+05:30
2024-04-04,2024-04-09,3,22488.3,42.45,75.3,117.75,55.18,97.89,True,True,-827.78,-1468.35,-2296.12,both_sl_hit,False,False,fixed,fixed,09:40,2024-04-04 09:44:00+05:30,2024-04-04 09:53:00+05:30,1,2024-04-04 09:53:00+05:30
2024-04-05,2024-04-09,2,22477.8,124.15,143.8,267.95,131.15,104.95,False,False,-455.0,2525.25,2070.25,hard_exit,False,False,fixed,fixed,09:35,2024-04-05 15:15:00+05:30,2024-04-05 15:15:00+05:30,1,2024-04-05 15:15:00+05:30
2024-04-08,2024-04-09,1,22598.3,103.6,100.55,204.15,107.05,77.0,False,False,-224.25,1530.75,1306.5,hard_exit,False,False,fixed,fixed,09:30,2024-04-08 15:15:00+05:30,2024-04-08 15:15:00+05:30,1,2024-04-08 15:15:00+05:30
2024-04-09,2024-04-09,0,22711.15,87.95,71.5,159.45,72.1,53.0,False,False,1030.25,1202.5,2232.75,hard_exit,False,False,fixed,fixed,09:30,2024-04-09 15:15:00+05:30,2024-04-09 15:15:00+05:30,1,2024-04-09 15:15:00+05:30
2024-04-10,2024-04-16,4,22715.85,54.1,40.65,94.75,15.95,52.84,False,True,2479.75,-792.68,1687.08,winner_booking_ce_29pct,False,False,fixed,fixed,09:45,2024-04-10 12:48:00+05:30,2024-04-10 09:53:00+05:30,1,2024-04-10 12:48:00+05:30
2024-04-10,2024-04-16,4,22729.6,12.1,41.9,54.0,15.73,12.0,True,False,-235.95,1943.5,1707.55,winner_booking_pe_29pct,False,False,fixed,fixed,09:45,2024-04-10 13:44:00+05:30,2024-04-10 13:48:00+05:30,2,2024-04-10 13:48:00+05:30
2024-04-10,2024-04-16,4,22748.3,10.3,23.6,33.9,2.95,30.68,False,True,477.75,-460.2,17.55,winner_booking_ce_29pct,False,False,fixed,fixed,09:45,2024-04-10 14:47:00+05:30,2024-04-10 14:46:00+05:30,3,2024-04-10 14:47:00+05:30
2024-04-12,2024-04-16,2,22712.0,132.35,117.85,250.2,156.75,90.0,False,False,-1586.0,1810.25,224.25,hard_exit,False,False,fixed,fixed,09:35,2024-04-12 15:15:00+05:30,2024-04-12 15:15:00+05:30,1,2024-04-12 15:15:00+05:30
2024-04-15,2024-04-16,1,22327.1,148.05,109.55,257.6,122.25,87.35,False,False,1677.0,1443.0,3120.0,hard_exit,False,False,fixed,fixed,09:30,2024-04-15 15:15:00+05:30,2024-04-15 15:15:00+05:30,1,2024-04-15 15:15:00+05:30
2024-04-16,2024-04-16,0,22179.7,85.15,103.0,188.15,110.7,69.85,True,False,-1660.43,2154.75,494.33,hard_exit,False,False,fixed,fixed,09:30,2024-04-16 09:31:00+05:30,2024-04-16 15:15:00+05:30,1,2024-04-16 15:15:00+05:30
2024-04-18,2024-04-23,3,22219.55,50.05,45.05,95.1,65.06,58.56,True,True,-975.98,-878.48,-1854.45,both_sl_hit,False,False,fixed,fixed,09:40,2024-04-18 13:26:00+05:30,2024-04-18 09:43:00+05:30,1,2024-04-18 13:26:00+05:30
2024-04-18,2024-04-23,3,22124.05,47.05,32.3,79.35,10.9,41.99,False,True,2349.75,-629.85,1719.9,winner_booking_ce_23pct,False,False,fixed,fixed,09:40,2024-04-18 14:51:00+05:30,2024-04-18 14:12:00+05:30,2,2024-04-18 14:51:00+05:30
2024-04-19,2024-04-23,2,21865.35,202.1,162.35,364.45,149.1,164.55,False,False,3445.0,-143.0,3302.0,hard_exit,False,False,fixed,fixed,09:35,2024-04-19 15:15:00+05:30,2024-04-19 15:15:00+05:30,1,2024-04-19 15:15:00+05:30
2024-04-22,2024-04-23,1,22240.55,117.75,147.85,265.6,114.3,116.1,False,False,224.25,2063.75,2288.0,hard_exit,False,False,fixed,fixed,09:30,2024-04-22 15:15:00+05:30,2024-04-22 15:15:00+05:30,1,2024-04-22 15:15:00+05:30
2024-04-23,2024-04-23,0,22405.85,96.65,109.2,205.85,78.1,99.0,False,False,1205.75,663.0,1868.75,hard_exit,False,False,fixed,fixed,09:30,2024-04-23 15:15:00+05:30,2024-04-23 15:15:00+05:30,1,2024-04-23 15:15:00+05:30
2024-04-24,2024-04-30,4,22414.0,82.6,67.25,149.85,64.9,87.42,False,True,1150.5,-1311.37,-160.88,hard_exit,False,False,fixed,fixed,09:45,2024-04-24 15:15:00+05:30,2024-04-24 09:47:00+05:30,1,2024-04-24 15:15:00+05:30
2024-04-25,2024-04-30,3,22391.4,58.6,57.7,116.3,76.18,17.0,True,False,-1142.7,2645.5,1502.8,winner_booking_pe_29pct,False,False,fixed,fixed,09:40,2024-04-25 09:52:00+05:30,2024-04-25 14:48:00+05:30,1,2024-04-25 14:48:00+05:30
2024-04-26,2024-04-30,2,22587.0,134.35,131.95,266.3,174.66,81.55,True,False,-2619.83,3276.0,656.17,hard_exit,False,False,fixed,fixed,09:35,2024-04-26 13:52:00+05:30,2024-04-26 15:15:00+05:30,1,2024-04-26 15:15:00+05:30
2024-04-29,2024-04-30,1,22510.8,152.75,83.45,236.2,105.45,92.55,False,False,3074.5,-591.5,2483.0,hard_exit,False,False,fixed,fixed,09:30,2024-04-29 15:15:00+05:30,2024-04-29 15:15:00+05:30,1,2024-04-29 15:15:00+05:30
2024-04-30,2024-04-30,0,22687.65,86.4,86.65,173.05,112.32,61.3,True,False,-1684.8,1647.75,-37.05,hard_exit,False,False,fixed,fixed,09:30,2024-04-30 09:49:00+05:30,2024-04-30 15:15:00+05:30,1,2024-04-30 15:15:00+05:30
2024-05-02,2024-05-07,3,22637.1,59.5,48.9,108.4,77.35,10.55,True,False,-1160.25,2492.75,1332.5,winner_booking_pe_22pct,False,False,fixed,fixed,09:40,2024-05-02 09:45:00+05:30,2024-05-02 14:32:00+05:30,1,2024-05-02 14:32:00+05:30
2024-05-03,2024-05-07,2,22780.95,140.0,131.75,271.75,182.0,122.4,True,False,-2730.0,607.75,-2122.25,hard_exit,False,False,fixed,fixed,09:35,2024-05-03 10:05:00+05:30,2024-05-03 15:15:00+05:30,1,2024-05-03 15:15:00+05:30
2024-05-06,2024-05-07,1,22579.65,140.4,123.55,263.95,137.95,114.05,False,False,159.25,617.5,776.75,hard_exit,False,False,fixed,fixed,09:30,2024-05-06 15:15:00+05:30,2024-05-06 15:15:00+05:30,1,2024-05-06 15:15:00+05:30
2024-05-07,2024-05-07,0,22482.75,115.5,124.8,240.3,113.0,102.05,False,False,162.5,1478.75,1641.25,hard_exit,False,False,fixed,fixed,09:30,2024-05-07 15:15:00+05:30,2024-05-07 15:15:00+05:30,1,2024-05-07 15:15:00+05:30
2024-05-08,2024-05-14,4,22260.25,106.1,91.05,197.15,74.0,70.8,False,False,2086.5,1316.25,3402.75,hard_exit,False,False,fixed,fixed,09:45,2024-05-08 15:15:00+05:30,2024-05-08 15:15:00+05:30,1,2024-05-08 15:15:00+05:30
2024-05-09,2024-05-14,3,22249.25,58.35,73.45,131.8,75.86,21.45,True,False,-1137.83,3380.0,2242.17,winner_booking_pe_29pct,False,False,fixed,fixed,09:40,2024-05-09 10:21:00+05:30,2024-05-09 14:08:00+05:30,1,2024-05-09 14:08:00+05:30
2024-05-09,2024-05-14,3,22011.9,16.05,15.6,31.65,4.4,20.28,False,True,757.25,-304.2,453.05,winner_booking_ce_27pct,False,False,fixed,fixed,09:40,2024-05-09 15:01:00+05:30,2024-05-09 14:56:00+05:30,2,2024-05-09 15:01:00+05:30
2024-05-10,2024-05-14,2,22028.35,179.25,159.9,339.15,153.0,140.1,False,False,1706.25,1287.0,2993.25,hard_exit,False,False,fixed,fixed,09:35,2024-05-10 15:15:00+05:30,2024-05-10 15:15:00+05:30,1,2024-05-10 15:15:00+05:30
2024-05-13,2024-05-14,1,21944.8,153.2,147.85,301.05,121.4,117.0,False,False,2067.0,2005.25,4072.25,hard_exit,False,False,fixed,fixed,09:30,2024-05-13 15:15:00+05:30,2024-05-13 15:15:00+05:30,1,2024-05-13 15:15:00+05:30
2024-05-14,2024-05-14,0,22126.85,107.75,132.3,240.05,115.7,82.2,False,False,-516.75,3256.5,2739.75,hard_exit,False,False,fixed,fixed,09:30,2024-05-14 15:15:00+05:30,2024-05-14 15:15:00+05:30,1,2024-05-14 15:15:00+05:30
2024-05-15,2024-05-21,4,22295.55,84.25,91.3,175.55,72.05,118.69,False,True,793.0,-1780.35,-987.35,hard_exit,False,False,fixed,fixed,09:45,2024-05-15 15:15:00+05:30,2024-05-15 10:01:00+05:30,1,2024-05-15 15:15:00+05:30
2024-05-16,2024-05-21,3,22257.55,61.65,72.0,133.65,16.8,93.6,False,True,2915.25,-1404.0,1511.25,winner_booking_ce_27pct,False,False,fixed,fixed,09:40,2024-05-16 14:51:00+05:30,2024-05-16 09:51:00+05:30,1,2024-05-16 14:51:00+05:30
2024-05-17,2024-05-21,2,22371.9,171.3,137.05,308.35,126.35,131.2,False,False,2921.75,380.25,3302.0,hard_exit,False,False,fixed,fixed,09:35,2024-05-17 15:15:00+05:30,2024-05-17 15:15:00+05:30,1,2024-05-17 15:15:00+05:30
2024-05-21,2024-05-21,0,22477.45,115.9,130.25,246.15,94.35,107.35,False,False,1400.75,1488.5,2889.25,hard_exit,False,False,fixed,fixed,09:30,2024-05-21 15:15:00+05:30,2024-05-21 15:15:00+05:30,1,2024-05-21 15:15:00+05:30
2024-05-22,2024-05-28,4,22492.65,90.75,104.95,195.7,78.45,64.8,False,False,799.5,2609.75,3409.25,hard_exit,False,False,fixed,fixed,09:45,2024-05-22 15:15:00+05:30,2024-05-22 15:15:00+05:30,1,2024-05-22 15:15:00+05:30
2024-05-23,2024-05-28,3,22669.8,97.6,57.9,155.5,24.05,75.27,False,True,4780.75,-1129.05,3651.7,winner_booking_ce_25pct,False,False,fixed,fixed,09:40,2024-05-23 14:03:00+05:30,2024-05-23 09:42:00+05:30,1,2024-05-23 14:03:00+05:30
2024-05-23,2024-05-28,3,22929.9,15.75,42.85,58.6,20.48,12.35,True,False,-307.13,1982.5,1675.38,winner_booking_pe_29pct,False,False,fixed,fixed,09:40,2024-05-23 14:49:00+05:30,2024-05-23 14:58:00+05:30,2,2024-05-23 14:58:00+05:30
2024-05-24,2024-05-28,2,22985.75,184.0,168.9,352.9,194.5,122.25,False,False,-682.5,3032.25,2349.75,hard_exit,False,False,fixed,fixed,09:35,2024-05-24 15:15:00+05:30,2024-05-24 15:15:00+05:30,1,2024-05-24 15:15:00+05:30
2024-05-27,2024-05-28,1,22983.25,159.05,134.35,293.4,152.2,121.25,False,False,445.25,851.5,1296.75,hard_exit,False,False,fixed,fixed,09:30,2024-05-27 15:15:00+05:30,2024-05-27 15:15:00+05:30,1,2024-05-27 15:15:00+05:30
2024-05-28,2024-05-28,0,22974.45,161.05,101.1,262.15,135.2,89.75,False,False,1680.25,737.75,2418.0,hard_exit,False,False,fixed,fixed,09:30,2024-05-28 15:15:00+05:30,2024-05-28 15:15:00+05:30,1,2024-05-28 15:15:00+05:30
2024-05-29,2024-06-04,4,22806.8,124.95,85.0,209.95,113.4,110.5,False,True,750.75,-1657.5,-906.75,hard_exit,False,False,fixed,fixed,09:45,2024-05-29 15:15:00+05:30,2024-05-29 11:14:00+05:30,1,2024-05-29 15:15:00+05:30
2024-05-30,2024-06-04,3,22607.0,77.3,84.9,162.2,29.45,51.25,False,False,3110.25,2187.25,5297.5,combined_decay_50pct,False,False,fixed,fixed,09:40,2024-05-30 12:47:00+05:30,2024-05-30 12:47:00+05:30,1,2024-05-30 12:47:00+05:30
2024-05-30,2024-06-04,3,22539.0,36.4,34.7,71.1,47.32,45.11,True,True,-709.8,-676.65,-1386.45,both_sl_hit,False,False,fixed,fixed,09:40,2024-05-30 13:36:00+05:30,2024-05-30 14:38:00+05:30,2,2024-05-30 14:38:00+05:30
2024-05-31,2024-06-04,2,22637.8,407.45,392.9,800.35,467.05,388.3,False,False,-3874.0,299.0,-3575.0,hard_exit,False,False,fixed,fixed,09:35,2024-05-31 15:15:00+05:30,2024-05-31 15:15:00+05:30,1,2024-05-31 15:15:00+05:30
2024-06-03,2024-06-04,1,23147.4,328.6,314.95,643.55,339.5,338.0,False,False,-708.5,-1498.25,-2206.75,hard_exit,False,False,fixed,fixed,09:30,2024-06-03 15:15:00+05:30,2024-06-03 15:15:00+05:30,1,2024-06-03 15:15:00+05:30
2024-06-04,2024-06-04,0,22391.1,461.65,486.35,948.0,394.2,374.0,False,False,4384.25,7302.75,11687.0,profit_target,False,False,fixed,fixed,09:30,2024-06-04 09:48:00+05:30,2024-06-04 09:48:00+05:30,1,2024-06-04 09:48:00+05:30
2024-06-05,2024-06-11,4,21943.25,158.4,227.8,386.2,129.7,198.2,False,False,1865.5,1924.0,3789.5,hard_exit,False,False,fixed,fixed,09:45,2024-06-05 15:15:00+05:30,2024-06-05 15:15:00+05:30,1,2024-06-05 15:15:00+05:30
2024-06-06,2024-06-11,3,22761.95,109.9,116.45,226.35,45.2,64.4,False,False,4205.5,3383.25,7588.75,combined_decay_52pct,False,False,fixed,fixed,09:40,2024-06-06 13:57:00+05:30,2024-06-06 13:57:00+05:30,1,2024-06-06 13:57:00+05:30
2024-06-06,2024-06-11,3,22708.65,33.85,31.9,65.75,44.0,41.47,True,True,-660.08,-622.05,-1282.12,both_sl_hit,False,False,fixed,fixed,09:40,2024-06-06 14:53:00+05:30,2024-06-06 14:44:00+05:30,2,2024-06-06 14:53:00+05:30
2024-06-07,2024-06-11,2,22925.0,245.1,222.55,467.65,195.0,218.15,False,False,3256.5,286.0,3542.5,hard_exit,False,False,fixed,fixed,09:35,2024-06-07 15:15:00+05:30,2024-06-07 15:15:00+05:30,1,2024-06-07 15:15:00+05:30
2024-06-10,2024-06-11,1,23388.55,181.05,204.9,385.95,160.2,180.0,False,False,1355.25,1618.5,2973.75,hard_exit,False,False,fixed,fixed,09:30,2024-06-10 15:15:00+05:30,2024-06-10 15:15:00+05:30,1,2024-06-10 15:15:00+05:30
2024-06-11,2024-06-11,0,23284.25,135.45,163.55,299.0,120.25,114.0,False,False,988.0,3220.75,4208.75,hard_exit,False,False,fixed,fixed,09:30,2024-06-11 15:15:00+05:30,2024-06-11 15:15:00+05:30,1,2024-06-11 15:15:00+05:30
2024-06-12,2024-06-18,4,23375.7,84.95,109.9,194.85,110.44,71.85,True,False,-1656.52,2473.25,816.73,hard_exit,False,False,fixed,fixed,09:45,2024-06-12 09:46:00+05:30,2024-06-12 15:15:00+05:30,1,2024-06-12 15:15:00+05:30
2024-06-13,2024-06-18,3,23396.2,50.75,67.05,117.8,65.98,18.55,True,False,-989.63,3152.5,2162.87,winner_booking_pe_28pct,False,False,fixed,fixed,09:40,2024-06-13 09:51:00+05:30,2024-06-13 13:10:00+05:30,1,2024-06-13 13:10:00+05:30
2024-06-13,2024-06-18,3,23392.2,15.4,26.5,41.9,20.02,34.45,True,True,-300.3,-516.75,-817.05,both_sl_hit,False,False,fixed,fixed,09:40,2024-06-13 14:00:00+05:30,2024-06-13 14:16:00+05:30,2,2024-06-13 14:16:00+05:30
2024-06-13,2024-06-18,3,23391.45,3.5,13.65,17.15,2.35,6.05,False,False,74.75,494.0,568.75,combined_decay_51pct,False,False,fixed,fixed,09:40,2024-06-13 15:09:00+05:30,2024-06-13 15:09:00+05:30,3,2024-06-13 15:09:00+05:30
2024-06-14,2024-06-18,2,23364.0,141.1,126.5,267.6,122.95,107.4,False,False,1179.75,1241.5,2421.25,hard_exit,False,False,fixed,fixed,09:35,2024-06-14 15:15:00+05:30,2024-06-14 15:15:00+05:30,1,2024-06-14 15:15:00+05:30
2024-06-18,2024-06-18,0,23516.3,119.55,81.45,201.0,88.75,80.95,False,False,2002.0,32.5,2034.5,hard_exit,False,False,fixed,fixed,09:30,2024-06-18 15:15:00+05:30,2024-06-18 15:15:00+05:30,1,2024-06-18 15:15:00+05:30
2024-06-19,2024-06-25,4,23566.25,93.55,77.6,171.15,75.8,100.88,False,True,1153.75,-1513.2,-359.45,hard_exit,False,False,fixed,fixed,09:45,2024-06-19 15:15:00+05:30,2024-06-19 09:48:00+05:30,1,2024-06-19 15:15:00+05:30
2024-06-20,2024-06-25,3,23492.25,60.75,90.8,151.55,78.98,21.0,True,False,-1184.63,4537.0,3352.37,winner_booking_pe_23pct,False,False,fixed,fixed,09:40,2024-06-20 09:49:00+05:30,2024-06-20 13:01:00+05:30,1,2024-06-20 13:01:00+05:30
2024-06-20,2024-06-25,3,23604.75,39.0,31.6,70.6,50.7,41.08,True,True,-760.5,-616.2,-1376.7,both_sl_hit,False,False,fixed,fixed,09:40,2024-06-20 13:53:00+05:30,2024-06-20 13:47:00+05:30,2,2024-06-20 13:53:00+05:30
2024-06-20,2024-06-25,3,23574.85,39.3,9.85,49.15,10.3,12.8,False,True,1885.0,-192.08,1692.92,winner_booking_ce_26pct,False,False,fixed,fixed,09:40,2024-06-20 15:07:00+05:30,2024-06-20 14:39:00+05:30,3,2024-06-20 15:07:00+05:30
2024-06-21,2024-06-25,2,23640.85,121.65,148.7,270.35,158.15,126.35,True,False,-2372.18,1452.75,-919.43,hard_exit,False,False,fixed,fixed,09:35,2024-06-21 10:42:00+05:30,2024-06-21 15:15:00+05:30,1,2024-06-21 15:15:00+05:30
2024-06-24,2024-06-25,1,23391.65,118.85,134.65,253.5,113.15,120.4,False,False,370.5,926.25,1296.75,hard_exit,False,False,fixed,fixed,09:30,2024-06-24 15:15:00+05:30,2024-06-24 15:15:00+05:30,1,2024-06-24 15:15:00+05:30
2024-06-25,2024-06-25,0,23580.85,96.8,119.1,215.9,125.84,105.3,True,False,-1887.6,897.0,-990.6,hard_exit,False,False,fixed,fixed,09:30,2024-06-25 09:59:00+05:30,2024-06-25 15:15:00+05:30,1,2024-06-25 15:15:00+05:30
2024-06-26,2024-07-02,4,23693.1,84.45,100.6,185.05,109.79,63.4,True,False,-1646.78,2418.0,771.22,hard_exit,False,False,fixed,fixed,09:45,2024-06-26 10:58:00+05:30,2024-06-26 15:15:00+05:30,1,2024-06-26 15:15:00+05:30
2024-06-27,2024-07-02,3,23861.75,66.65,66.45,133.1,86.65,86.38,True,True,-1299.68,-1295.78,-2595.45,both_sl_hit,False,False,fixed,fixed,09:40,2024-06-27 10:33:00+05:30,2024-06-27 09:49:00+05:30,1,2024-06-27 10:33:00+05:30
2024-06-28,2024-07-02,2,24116.9,170.15,156.6,326.75,176.05,126.7,False,False,-383.5,1943.5,1560.0,hard_exit,False,False,fixed,fixed,09:35,2024-06-28 15:15:00+05:30,2024-06-28 15:15:00+05:30,1,2024-06-28 15:15:00+05:30
2024-07-01,2024-07-02,1,24047.15,145.05,134.0,279.05,125.2,123.9,False,False,1290.25,656.5,1946.75,hard_exit,False,False,fixed,fixed,09:30,2024-07-01 15:15:00+05:30,2024-07-01 15:15:00+05:30,1,2024-07-01 15:15:00+05:30
2024-07-02,2024-07-02,0,24130.85,122.45,118.95,241.4,123.3,88.35,False,False,-55.25,1989.0,1933.75,hard_exit,False,False,fixed,fixed,09:30,2024-07-02 15:15:00+05:30,2024-07-02 15:15:00+05:30,1,2024-07-02 15:15:00+05:30
2024-07-03,2024-07-09,4,24285.1,89.0,99.85,188.85,115.7,79.3,True,False,-1735.5,1335.75,-399.75,hard_exit,False,False,fixed,fixed,09:45,2024-07-03 09:57:00+05:30,2024-07-03 15:15:00+05:30,1,2024-07-03 15:15:00+05:30
2024-07-04,2024-07-09,3,24355.6,49.9,41.85,91.75,64.87,54.4,True,True,-973.05,-816.08,-1789.13,both_sl_hit,False,False,fixed,fixed,09:40,2024-07-04 10:12:00+05:30,2024-07-04 09:44:00+05:30,1,2024-07-04 10:12:00+05:30
2024-07-04,2024-07-09,3,24332.1,25.5,52.0,77.5,33.15,14.1,True,False,-497.25,2463.5,1966.25,winner_booking_pe_27pct,False,False,fixed,fixed,09:40,2024-07-04 10:58:00+05:30,2024-07-04 13:46:00+05:30,2,2024-07-04 13:46:00+05:30
2024-07-04,2024-07-09,3,24330.55,4.2,25.55,29.75,5.46,2.25,True,False,-81.9,1514.5,1432.6,winner_booking_pe_9pct,False,False,fixed,fixed,09:40,2024-07-04 14:32:00+05:30,2024-07-04 14:50:00+05:30,3,2024-07-04 14:50:00+05:30
2024-07-05,2024-07-09,2,24183.85,142.1,133.05,275.15,128.1,108.85,False,False,910.0,1573.0,2483.0,hard_exit,False,False,fixed,fixed,09:35,2024-07-05 15:15:00+05:30,2024-07-05 15:15:00+05:30,1,2024-07-05 15:15:00+05:30
2024-07-08,2024-07-09,1,24322.25,125.8,101.7,227.5,120.45,91.3,False,False,347.75,676.0,1023.75,hard_exit,False,False,fixed,fixed,09:30,2024-07-08 15:15:00+05:30,2024-07-08 15:15:00+05:30,1,2024-07-08 15:15:00+05:30
2024-07-09,2024-07-09,0,24364.15,106.0,85.15,191.15,83.75,81.35,False,False,1446.25,247.0,1693.25,hard_exit,False,False,fixed,fixed,09:30,2024-07-09 15:15:00+05:30,2024-07-09 15:15:00+05:30,1,2024-07-09 15:15:00+05:30
2024-07-10,2024-07-16,4,24371.9,95.0,64.75,159.75,52.35,84.18,False,True,2772.25,-1262.62,1509.63,hard_exit,False,False,fixed,fixed,09:45,2024-07-10 15:15:00+05:30,2024-07-10 09:48:00+05:30,1,2024-07-10 15:15:00+05:30
2024-07-11,2024-07-16,3,24332.2,28.7,62.25,90.95,37.31,18.5,True,False,-559.65,2843.75,2284.1,winner_booking_pe_30pct,False,False,fixed,fixed,09:40,2024-07-11 09:52:00+05:30,2024-07-11 13:52:00+05:30,1,2024-07-11 13:52:00+05:30
2024-07-11,2024-07-16,3,24309.05,18.6,10.9,29.5,24.18,14.17,True,True,-362.7,-212.55,-575.25,both_sl_hit,False,False,fixed,fixed,09:40,2024-07-11 14:53:00+05:30,2024-07-11 14:50:00+05:30,2,2024-07-11 14:53:00+05:30
2024-07-12,2024-07-16,2,24410.35,149.8,100.0,249.8,124.6,130.0,False,True,1638.0,-1950.0,-312.0,hard_exit,False,False,fixed,fixed,09:35,2024-07-12 15:15:00+05:30,2024-07-12 10:59:00+05:30,1,2024-07-12 15:15:00+05:30
2024-07-15,2024-07-16,1,24553.7,118.85,102.8,221.65,101.5,95.35,False,False,1127.75,484.25,1612.0,hard_exit,False,False,fixed,fixed,09:30,2024-07-15 15:15:00+05:30,2024-07-15 15:15:00+05:30,1,2024-07-15 15:15:00+05:30
2024-07-16,2024-07-16,0,24630.5,76.85,100.7,177.55,99.9,56.65,True,False,-1498.58,2863.25,1364.68,hard_exit,False,False,fixed,fixed,09:30,2024-07-16 09:31:00+05:30,2024-07-16 15:15:00+05:30,1,2024-07-16 15:15:00+05:30
2024-07-18,2024-07-23,3,24528.35,40.35,47.6,87.95,52.46,61.88,True,True,-786.83,-928.2,-1715.03,both_sl_hit,False,False,fixed,fixed,09:40,2024-07-18 09:41:00+05:30,2024-07-18 09:49:00+05:30,1,2024-07-18 09:49:00+05:30
2024-07-18,2024-07-23,3,24639.5,42.65,40.1,82.75,55.44,52.13,True,True,-831.68,-781.95,-1613.62,both_sl_hit,False,False,fixed,fixed,09:40,2024-07-18 10:49:00+05:30,2024-07-18 10:38:00+05:30,2,2024-07-18 10:49:00+05:30
2024-07-18,2024-07-23,3,24529.3,40.3,61.15,101.45,52.39,17.4,True,False,-785.85,2843.75,2057.9,winner_booking_pe_28pct,False,False,fixed,fixed,09:40,2024-07-18 12:00:00+05:30,2024-07-18 14:42:00+05:30,3,2024-07-18 14:42:00+05:30
2024-07-19,2024-07-23,2,24754.3,228.45,218.2,446.65,221.6,243.2,False,False,445.25,-1625.0,-1179.75,hard_exit,False,False,fixed,fixed,09:35,2024-07-19 15:15:00+05:30,2024-07-19 15:15:00+05:30,1,2024-07-19 15:15:00+05:30
2024-07-22,2024-07-23,1,24456.75,237.15,226.95,464.1,225.0,211.95,False,False,789.75,975.0,1764.75,hard_exit,False,False,fixed,fixed,09:30,2024-07-22 15:15:00+05:30,2024-07-22 15:15:00+05:30,1,2024-07-22 15:15:00+05:30
2024-07-23,2024-07-23,0,24520.05,217.25,213.25,430.5,116.0,160.5,False,False,6581.25,3428.75,10010.0,profit_target,False,False,fixed,fixed,09:30,2024-07-23 13:24:00+05:30,2024-07-23 13:24:00+05:30,1,2024-07-23 13:24:00+05:30
2024-07-24,2024-07-30,4,24413.2,101.25,111.95,213.2,67.1,145.54,False,True,2219.75,-2183.02,36.73,hard_exit,False,False,fixed,fixed,09:45,2024-07-24 15:15:00+05:30,2024-07-24 12:22:00+05:30,1,2024-07-24 15:15:00+05:30
2024-07-25,2024-07-30,3,24295.15,55.65,62.45,118.1,72.34,18.35,True,False,-1085.18,2866.5,1781.32,winner_booking_pe_29pct,False,False,fixed,fixed,09:40,2024-07-25 09:57:00+05:30,2024-07-25 12:37:00+05:30,1,2024-07-25 12:37:00+05:30
2024-07-25,2024-07-30,3,24390.45,18.35,32.2,50.55,23.86,9.4,True,False,-357.83,1482.0,1124.18,winner_booking_pe_29pct,False,False,fixed,fixed,09:40,2024-07-25 13:38:00+05:30,2024-07-25 13:52:00+05:30,2,2024-07-25 13:52:00+05:30
2024-07-25,2024-07-30,3,24397.8,12.35,15.7,28.05,16.06,20.41,True,True,-240.82,-306.15,-546.98,both_sl_hit,False,False,fixed,fixed,09:40,2024-07-25 14:41:00+05:30,2024-07-25 14:44:00+05:30,3,2024-07-25 14:44:00+05:30
2024-07-26,2024-07-30,2,24494.5,139.1,146.25,285.35,180.83,118.4,True,False,-2712.45,1810.25,-902.2,hard_exit,False,False,fixed,fixed,09:35,2024-07-26 12:45:00+05:30,2024-07-26 15:15:00+05:30,1,2024-07-26 15:15:00+05:30
2024-07-29,2024-07-30,1,24909.8,135.3,113.55,248.85,143.65,94.9,False,False,-542.75,1212.25,669.5,hard_exit,False,False,fixed,fixed,09:30,2024-07-29 15:15:00+05:30,2024-07-29 15:15:00+05:30,1,2024-07-29 15:15:00+05:30
2024-07-30,2024-07-30,0,24839.0,110.95,104.5,215.45,113.5,78.7,False,False,-165.75,1677.0,1511.25,hard_exit,False,False,fixed,fixed,09:30,2024-07-30 15:15:00+05:30,2024-07-30 15:15:00+05:30,1,2024-07-30 15:15:00+05:30
